10-28-11 13:54:49	190.146.245.147	INFO	Company2Admin	Log In	
10-28-11 15:14:56	190.253.188.207	INFO	shared	Create User	user_id=user4Company2
10-28-11 15:14:56	190.253.188.207	INFO	user4Company2	Log In	
10-28-11 15:15:41	190.253.188.207	INFO	Company2Admin	Log In	
10-28-11 15:48:10	190.253.188.207	INFO	Company2Admin	Log In	
10-28-11 16:21:10	190.253.188.207	INFO	admin	Log In	
10-28-11 16:36:43	190.253.188.207	INFO	admin	Log In	
10-28-11 16:38:47	190.253.188.207	INFO	fakeCompanyAdmin	Log In	
10-28-11 19:18:46	190.146.245.147	INFO	admin	Log In	
10-28-11 19:28:16	190.146.245.147	INFO	admin	Log In	
10-28-11 19:29:01	190.146.245.147	INFO	shared	Create User	user_id=fake2Admin
10-28-11 19:29:01	190.146.245.147	INFO	fake2Admin	Log In	
10-28-11 19:31:39	190.146.245.147	INFO	admin	Log In	
10-28-11 19:56:03	190.146.245.147	INFO	admin	Log In	
10-28-11 19:57:07	190.146.245.147	INFO	admin	Log In	
10-28-11 20:21:34	190.146.245.147	INFO	admin	Log In	
10-28-11 20:25:00	190.146.245.147	INFO	admin	Log In	
10-28-11 20:26:24	190.146.245.147	INFO	admin	Log In	
10-28-11 20:28:53	190.146.245.147	INFO	admin	Log In	
10-28-11 20:30:03	190.146.245.147	INFO	admin	Log In	
10-28-11 20:42:03	190.146.245.147	INFO	Company2Admin	Log In	
10-28-11 20:46:53	190.146.245.147	INFO	admin	Log In	
